Row_ID,Order_ID,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Days,Order_Date,Ship_Date,Season,Profit_Margin
2349,US-2024-124541,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States",Houston,Texas,77041,Central,OFF-AR-10004078,"Office Supplies",Art,"Newell 312",42.05,9,0.20,5.26,4,2024-04-06,2024-04-10,Spring,0.1251
2350,US-2024-124541,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States",Houston,Texas,77041,Central,OFF-BI-10004209,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.65,6,0.80,-16.88,4,2024-04-06,2024-04-10,Spring,-1.7492
2351,US-2024-124541,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States",Houston,Texas,77041,Central,OFF-BI-10004965,"Office Supplies",Binders,"Ibico Covers for Plastic or Wire Binding Elements",6.90,3,0.80,-12.08,4,2024-04-06,2024-04-10,Spring,-1.7507
2352,US-2024-100888,"Standard Class",MH-17455,"Mark Hamilton",Consumer,"United States",Jacksonville,"North Carolina",28540,South,OFF-PA-10001019,"Office Supplies",Paper,"Xerox 1884",47.95,3,0.20,16.18,4,2024-04-06,2024-04-10,Spring,0.3374
2353,US-2024-124541,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States",Houston,Texas,77041,Central,OFF-PA-10001526,"Office Supplies",Paper,"Xerox 1949",7.97,2,0.20,2.89,4,2024-04-06,2024-04-10,Spring,0.3626
2354,US-2024-124541,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States",Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,"Maxell 4.7GB DVD-RW 3/Pack",25.49,2,0.20,4.46,4,2024-04-06,2024-04-10,Spring,0.1750
2355,US-2024-140025,"Standard Class",PF-19120,"Peter Fuller",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AP-10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",463.25,8,0.80,-1181.28,4,2024-04-07,2024-04-11,Spring,-2.5500
2356,US-2024-130554,"First Class",FM-14290,"Frank Merwin","Home Office","United States",Philadelphia,Pennsylvania,19140,East,OFF-AR-10001954,"Office Supplies",Art,"Newell 331",11.74,3,0.20,1.03,2,2024-04-07,2024-04-09,Spring,0.0877
2357,US-2024-166492,"First Class",RP-19390,"Resi Pölking",Consumer,"United States","New York City","New York",10035,East,OFF-PA-10002262,"Office Supplies",Paper,"Xerox 192",25.92,4,0.00,12.44,3,2024-04-07,2024-04-10,Spring,0.4799
2358,US-2024-166492,"First Class",RP-19390,"Resi Pölking",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10002214,"Office Supplies",Storage,"X-Rack File for Hanging Folders",22.58,2,0.00,5.87,3,2024-04-07,2024-04-10,Spring,0.2600
2359,US-2024-140025,"Standard Class",PF-19120,"Peter Fuller",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",383.95,6,0.20,47.99,4,2024-04-07,2024-04-11,Spring,0.1250
2360,US-2024-142027,"Standard Class",JK-15370,"Jay Kimmel",Consumer,"United States","Long Beach",California,90805,West,FUR-TA-10002774,Furniture,Tables,"Laminate Occasional Tables",369.91,3,0.20,-13.87,5,2024-04-09,2024-04-14,Spring,-0.0375
2361,US-2024-101000,"Standard Class",IG-15085,"Ivan Gibson",Consumer,"United States",Norwich,Connecticut,6360,East,OFF-AP-10000179,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",370.14,3,0.00,144.35,5,2024-04-09,2024-04-14,Spring,0.3900
2362,US-2024-116512,"Standard Class",MC-18100,"Mick Crebagga",Consumer,"United States","New York City","New York",10024,East,OFF-ST-10001505,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",17.94,3,0.00,3.05,5,2024-04-09,2024-04-14,Spring,0.1700
2363,US-2024-134201,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office","United States",Rochester,"New York",14609,East,OFF-AR-10002804,"Office Supplies",Art,"Faber Castell Col-Erase Pencils",14.67,3,0.00,6.01,6,2024-04-10,2024-04-16,Spring,0.4097
2364,US-2024-168767,"Standard Class",DM-12955,"Dario Medina",Corporate,"United States",Sacramento,California,95823,West,OFF-BI-10000773,"Office Supplies",Binders,"Insertable Tab Post Binder Dividers",12.83,2,0.20,4.33,5,2024-04-10,2024-04-15,Spring,0.3375
2365,US-2024-134201,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office","United States",Rochester,"New York",14609,East,OFF-ST-10001476,"Office Supplies",Storage,"Steel Personal Filing/Posting Tote",142.04,4,0.00,38.35,6,2024-04-10,2024-04-16,Spring,0.2700
2366,US-2024-125563,"Standard Class",PR-18880,"Patrick Ryan",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14" Two-Color Numerals Wall Clock",54.53,3,0.20,14.31,6,2024-04-11,2024-04-17,Spring,0.2624
2367,US-2024-125563,"Standard Class",PR-18880,"Patrick Ryan",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10001290,Furniture,Furnishings,"Executive Impressions Supervisor Wall Clock",67.36,2,0.20,10.10,6,2024-04-11,2024-04-17,Spring,0.1499
2368,US-2024-111164,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","New York City","New York",10009,East,OFF-AP-10004487,"Office Supplies",Appliances,"Kensington 4 Outlet MasterPiece Compact Power Control Center",406.60,5,0.00,113.85,4,2024-04-11,2024-04-15,Spring,0.2800
2369,US-2024-136987,"Second Class",AR-10540,"Andy Reiter",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10003127,"Office Supplies",Paper,"Easy-staple paper",52.76,2,0.00,24.27,3,2024-04-11,2024-04-14,Spring,0.4600
2370,US-2024-111164,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",85.14,3,0.00,34.91,4,2024-04-11,2024-04-15,Spring,0.4100
2371,US-2024-136987,"Second Class",AR-10540,"Andy Reiter",Consumer,"United States","Los Angeles",California,90004,West,TEC-CO-10001943,Technology,Copiers,"Canon PC-428 Personal Copier",639.97,4,0.20,215.99,3,2024-04-11,2024-04-14,Spring,0.3375
2372,US-2024-111164,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","New York City","New York",10009,East,TEC-PH-10004531,Technology,Phones,"OtterBox Commuter Series Case - iPhone 5 & 5s",21.99,1,0.00,10.56,4,2024-04-11,2024-04-15,Spring,0.4802
2373,US-2024-145415,"Second Class",RD-19660,"Robert Dilbeck","Home Office","United States",Seattle,Washington,98103,West,OFF-ST-10000419,"Office Supplies",Storage,"Rogers Jumbo File, Granite",40.74,3,0.00,0.41,5,2024-04-12,2024-04-17,Spring,0.0101
2374,US-2024-120502,"Standard Class",BT-11395,"Bill Tyler",Corporate,"United States","Los Angeles",California,90036,West,FUR-FU-10004973,Furniture,Furnishings,"Flat Face Poster Frame",37.68,2,0.00,15.83,6,2024-04-13,2024-04-19,Spring,0.4201
2375,US-2024-168704,"Standard Class",FP-14320,"Frank Preis",Consumer,"United States",Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.30,-113.28,4,2024-04-13,2024-04-17,Spring,-0.1857
2376,US-2024-106257,"Second Class",EB-14110,"Eugene Barchas",Consumer,"United States","Los Angeles",California,90045,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42" Round Tables",241.57,2,0.20,-15.10,4,2024-04-13,2024-04-17,Spring,-0.0625
2377,US-2024-168704,"Standard Class",FP-14320,"Frank Preis",Consumer,"United States",Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42" Round Tables",211.37,2,0.30,-45.29,4,2024-04-13,2024-04-17,Spring,-0.2143
2378,US-2024-133452,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Pomona,California,91767,West,FUR-TA-10003954,Furniture,Tables,"Hon 94000 Series Round Tables",710.83,3,0.20,-97.74,6,2024-04-13,2024-04-19,Spring,-0.1375
2379,US-2024-120502,"Standard Class",BT-11395,"Bill Tyler",Corporate,"United States","Los Angeles",California,90036,West,OFF-AP-10004980,"Office Supplies",Appliances,"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room",75.84,2,0.00,29.58,6,2024-04-13,2024-04-19,Spring,0.3900
2380,US-2024-120551,"Standard Class",SS-20590,"Sonia Sunley",Consumer,"United States",Norfolk,Nebraska,68701,Central,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",17.43,3,0.00,8.02,7,2024-04-13,2024-04-20,Spring,0.4601
2381,US-2024-100216,"First Class",HJ-14875,"Heather Jas","Home Office","United States",Mesa,Arizona,85204,West,OFF-PA-10000788,"Office Supplies",Paper,"Xerox 210",31.10,6,0.20,10.89,1,2024-04-13,2024-04-14,Spring,0.3502
2382,US-2024-100216,"First Class",HJ-14875,"Heather Jas","Home Office","United States",Mesa,Arizona,85204,West,OFF-PA-10002968,"Office Supplies",Paper,"Xerox 1973",54.82,3,0.20,17.82,1,2024-04-13,2024-04-14,Spring,0.3251
2383,US-2024-133837,"Standard Class",TH-21100,"Thea Hendricks",Consumer,"United States",Glendale,Arizona,85301,West,OFF-ST-10000344,"Office Supplies",Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.20,0.81,5,2024-04-13,2024-04-18,Spring,0.0754
2384,US-2024-149678,"Second Class",AW-10840,"Anthony Witt",Consumer,"United States",Farmington,"New Mexico",87401,West,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",12.88,1,0.00,0.39,2,2024-04-13,2024-04-15,Spring,0.0303
2385,US-2024-133452,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",199.96,4,0.00,69.99,6,2024-04-13,2024-04-19,Spring,0.3500
2386,US-2024-168704,"Standard Class",FP-14320,"Frank Preis",Consumer,"United States",Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,"Apple iPhone 5C",239.98,3,0.20,18.00,4,2024-04-13,2024-04-17,Spring,0.0750
2387,US-2024-106257,"Second Class",EB-14110,"Eugene Barchas",Consumer,"United States","Los Angeles",California,90045,West,TEC-PH-10001494,Technology,Phones,"Polycom CX600 IP Phone VoIP phone",479.92,2,0.20,41.99,4,2024-04-13,2024-04-17,Spring,0.0875
2388,US-2024-120502,"Standard Class",BT-11395,"Bill Tyler",Corporate,"United States","Los Angeles",California,90036,West,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",258.58,2,0.20,19.39,6,2024-04-13,2024-04-19,Spring,0.0750
2389,US-2024-116841,"Standard Class",TP-21130,"Theone Pippenger",Consumer,"United States",Springfield,Oregon,97477,West,OFF-AP-10002403,"Office Supplies",Appliances,"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",35.21,1,0.20,2.64,4,2024-04-14,2024-04-18,Spring,0.0750
2390,US-2024-137974,"First Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,"O'Sullivan 3-Shelf Heavy-Duty Bookcases",523.26,9,0.00,125.58,2,2024-04-16,2024-04-18,Spring,0.2400
2391,US-2024-142734,"Standard Class",DM-13345,"Denise Monton",Corporate,"United States","New York City","New York",10024,East,FUR-CH-10003968,Furniture,Chairs,"Novimex Turbo Task Chair",127.76,2,0.10,2.84,5,2024-04-16,2024-04-21,Spring,0.0222
2392,US-2024-137974,"First Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,"Tenex Antistatic Computer Chair Mats",1196.86,7,0.00,119.69,2,2024-04-16,2024-04-18,Spring,0.1000
2393,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,OFF-AP-10002350,"Office Supplies",Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",45.22,3,0.20,4.52,5,2024-04-16,2024-04-21,Spring,0.1000
2394,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,OFF-AR-10004757,"Office Supplies",Art,"Crayola Colored Pencils",7.87,3,0.20,1.28,5,2024-04-16,2024-04-21,Spring,0.1626
2395,US-2024-137974,"First Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Waynesboro,Virginia,22980,South,OFF-BI-10001036,"Office Supplies",Binders,"Cardinal EasyOpen D-Ring Binders",9.14,1,0.00,4.57,2,2024-04-16,2024-04-18,Spring,0.5000
2396,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,OFF-BI-10004330,"Office Supplies",Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,0.70,-46.23,5,2024-04-16,2024-04-21,Spring,-0.8334
2397,US-2024-106215,"Standard Class",BN-11470,"Brad Norvell",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,"Office Supplies",Fasteners,Staples,12.58,4,0.20,4.09,5,2024-04-16,2024-04-21,Spring,0.3251
2398,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,OFF-FA-10003059,"Office Supplies",Fasteners,"Assorted Color Push Pins",1.45,1,0.20,0.24,5,2024-04-16,2024-04-21,Spring,0.1655
2399,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,OFF-FA-10004838,"Office Supplies",Fasteners,"Super Bands, 12/Pack",10.42,7,0.20,-2.21,5,2024-04-16,2024-04-21,Spring,-0.2121
2400,US-2024-146675,"Standard Class",SB-20185,"Sarah Brown",Consumer,"United States",Evanston,Illinois,60201,Central,TEC-AC-10004396,Technology,Accessories,"Logitech Keyboard K120",43.56,3,0.20,-4.90,4,2024-04-16,2024-04-20,Spring,-0.1125
2401,US-2024-146675,"Standard Class",SB-20185,"Sarah Brown",Consumer,"United States",Evanston,Illinois,60201,Central,TEC-CO-10001766,Technology,Copiers,"Canon PC940 Copier",1439.97,4,0.20,485.99,4,2024-04-16,2024-04-20,Spring,0.3375
2402,US-2024-137974,"First Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,"Konftel 250 Conference phone - Charcoal black",569.64,2,0.00,148.11,2,2024-04-16,2024-04-18,Spring,0.2600
2403,US-2024-161263,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Toledo,Ohio,43615,East,TEC-PH-10002115,Technology,Phones,"Plantronics 81402",118.78,3,0.40,-27.72,5,2024-04-16,2024-04-21,Spring,-0.2334
2404,US-2024-155306,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,OFF-AP-10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",1447.65,5,0.00,419.82,4,2024-04-17,2024-04-21,Spring,0.2900
2405,US-2024-148712,"Standard Class",JM-15535,"Jessica Myrick",Consumer,"United States","New York City","New York",10035,East,OFF-AR-10000614,"Office Supplies",Art,"Barrel Sharpener",10.71,3,0.00,2.78,6,2024-04-17,2024-04-23,Spring,0.2596
2406,US-2024-155306,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10003251,"Office Supplies",Art,"Prang Drawing Pencil Set",5.56,2,0.00,2.22,4,2024-04-17,2024-04-21,Spring,0.3993
2407,US-2024-148712,"Standard Class",JM-15535,"Jessica Myrick",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10001900,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings, Black",62.30,13,0.20,21.02,6,2024-04-17,2024-04-23,Spring,0.3374
2408,US-2024-155306,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,OFF-PA-10001184,"Office Supplies",Paper,"Xerox 1903",11.96,2,0.00,5.86,4,2024-04-17,2024-04-21,Spring,0.4900
2409,US-2024-155306,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",323.37,3,0.00,129.35,4,2024-04-17,2024-04-21,Spring,0.4000
2410,US-2024-148712,"Standard Class",JM-15535,"Jessica Myrick",Consumer,"United States","New York City","New York",10035,East,TEC-AC-10003198,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",99.60,1,0.00,36.85,6,2024-04-17,2024-04-23,Spring,0.3700
2411,US-2024-155306,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10002310,Technology,Phones,"Plantronics Calisto P620-M USB Wireless Speakerphone System",783.96,5,0.20,68.60,4,2024-04-17,2024-04-21,Spring,0.0875
2412,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.69,1,0.30,-20.25,4,2024-04-18,2024-04-22,Spring,-0.3572
2413,US-2024-115742,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0.00,17.10,4,2024-04-18,2024-04-22,Spring,0.1900
2414,US-2024-115742,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",6.16,2,0.00,2.96,4,2024-04-18,2024-04-22,Spring,0.4805
2415,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,OFF-AR-10003373,"Office Supplies",Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.35,3,0.20,6.51,4,2024-04-18,2024-04-22,Spring,0.0876
2416,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,OFF-AR-10003481,"Office Supplies",Art,"Newell 348",7.87,3,0.20,0.89,4,2024-04-18,2024-04-22,Spring,0.1131
2417,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",1.48,1,0.80,-2.29,4,2024-04-18,2024-04-22,Spring,-1.5473
2418,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.31,2,0.80,-6.90,4,2024-04-18,2024-04-22,Spring,-1.6009
2419,US-2024-115742,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-BI-10004410,"Office Supplies",Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0.00,17.96,4,2024-04-18,2024-04-22,Spring,0.4699
2420,US-2024-115742,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-LA-10002762,"Office Supplies",Labels,"Avery 485",75.18,6,0.00,35.33,4,2024-04-18,2024-04-22,Spring,0.4699
2421,US-2024-134271,"Second Class",RF-19735,"Roland Fjeld",Consumer,"United States","New York City","New York",10024,East,OFF-LA-10004093,"Office Supplies",Labels,"Avery 486",21.93,3,0.00,10.31,5,2024-04-18,2024-04-23,Spring,0.4701
2422,US-2024-142601,"Second Class",DE-13255,"Deanra Eno","Home Office","United States","Los Angeles",California,90004,West,OFF-PA-10000483,"Office Supplies",Paper,"Xerox 19",61.96,2,0.00,27.88,2,2024-04-18,2024-04-20,Spring,0.4500
2423,US-2024-163433,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Mcallen,Texas,78501,Central,OFF-PA-10003936,"Office Supplies",Paper,"Xerox 1994",15.55,3,0.20,5.44,4,2024-04-18,2024-04-22,Spring,0.3498
2424,US-2024-113593,"First Class",NC-18415,"Nathan Cano",Consumer,"United States","Santa Maria",California,93454,West,OFF-ST-10000532,"Office Supplies",Storage,"Advantus Rolling Drawer Organizers",115.44,3,0.00,30.01,2,2024-04-18,2024-04-20,Spring,0.2600
2425,US-2024-142601,"Second Class",DE-13255,"Deanra Eno","Home Office","United States","Los Angeles",California,90004,West,OFF-ST-10002756,"Office Supplies",Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand",947.17,7,0.00,9.47,2,2024-04-18,2024-04-20,Spring,0.0100
2426,US-2024-102722,"First Class",KW-16570,"Kelly Williams",Consumer,"United States",Monroe,Louisiana,71203,South,TEC-AC-10003116,Technology,Accessories,"Memorex Froggy Flash Drive 8 GB",106.50,6,0.00,41.54,1,2024-04-18,2024-04-19,Spring,0.3900
